place_id,place_name,review_id_hash,rating,review_text,published_at,Fecha,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,3cbf45fe8a08019cddc404ca810e4302,5,"Esta a unos 10 minutos de caminata por el parque de Arrayanes. Se llega por la bajada que esta hacia la izquierda del camino de los miradores. Muy hermosa vista, imperdible!",5 years ago,2019-04-25,,,,0,38.0,38.0,True,"It is about a 10-minute walk through the Arrayanes park. It is reached by the descent that is to the left of the path to the viewpoints. Very beautiful view, unmissable!",
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,ffa1321e2a8f71411c6b82fd485ca0d6,5,Muy linda vista,5 years ago,2019-04-25,,,,0,70.0,1201.0,True,Very nice view,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,40b4fee2bd6254ee557e97cb8aa5cd3a,5,Hacer el camino de vuelta desde el bosque de arrayanes a pie o en bicicleta.,5 years ago,2019-04-25,,,,0,115.0,53.0,True,Make the way back from the myrtle forest on foot or by bicycle.,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,ffed9347ba2e8cb4e3db8f0a528fe0eb,5,Bellisimo lugar !,a year ago,2023-04-25,,,,0,171.0,517.0,True,Beautiful place!,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,ace80787f13141a70a60eae59e01a9aa,5,"La mejor vista de la region, te hace sentir en otro mundo. Es un poco cansado llegar pero vale la pena",a year ago,2023-04-25,,,,0,377.0,54.0,True,"The best view in the region, makes you feel in another world. Its a little tiring to get there but its worth it.",
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,4022b64b605c14b1dcee4a365aa9d47c,5,"Una panoramica del Nahuel huapi y su cordon montanoso, no se puede estar en angostura y no ir a estos puntos panoramicos. Una caminata de 20 minutos con la naturaleza y un final bien premediado",4 years ago,2020-04-25,,,,0,64.0,77.0,True,"A panoramic view of Nahuel Huapi and its mountain range, you cannot be in Angostura and not go to these panoramic points. A 20-minute walk with nature and a well-prepared ending",
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,9b14c8cd5b48805ed85bb7070d23e817,5,Hermoso!,5 years ago,2019-04-25,,,,0,25.0,71.0,True,Beautiful!,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,c934c1007fe233319b8de8b3351f3e17,5,"Hermoso! Un ascenso un poco mas fuerte al principio pero amigable en generak. En 20 se llega a uno de los dos miradores. En este caso, el de Bahia Brava. Si vas en bici, ojo! xq hay que cargarla hasta llegar a la bifurcacion donde se elige si ir hasta la punta de la peninsula (bosque de arrayanes, 11km) o subir a los miradores ( aprox 700m a c/u,) Todas las opciones son imperdibles! Por supuesto que existen paseos en barco que te llevan al bosque de arrayanes ($700 promo saliendo de Bahia mansa y $1000 saliendo de Bahia Brava. Ida y vuelta + 1h de estadia)",5 years ago,2019-04-25,,,,0,52.0,348.0,True,"Beautiful! A slightly steeper climb at the beginning but generally friendly. In 20 you reach one of the two viewpoints. In this case, Bahia Brava. If you go by bike, be careful! Because you have to carry it until you reach the fork where you choose whether to go to the tip of the peninsula (myrtle forest, 11km) or go up to the viewpoints (approximately 700m each), All options are unmissable! Of course there are boat trips that take you to the myrtle forest ($700 promo leaving from Bahia Mansa and $1000 leaving from Bahia Brava. Round trip + 1 hour stay)",
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,b88b8f576c602c5abb1b288e7fcbe731,5,Great hike!,6 years ago,2018-04-25,,,,0,76.0,373.0,True,,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,8f9460703a05cc70c3bb3486db0a0d53,5,Una belleza total no se la pierdan,5 years ago,2019-04-25,,,,0,38.0,323.0,True,"A total beauty, dont miss it",
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,80840de0cbdfdfa6e5390faaad5b779d,5,Uno de los dos miradores a la entrada de la peninsula Quetrihue. Los dos son imponentes y cada uno es increible a su manera.,a year ago,2023-04-25,,,,0,622.0,1983.0,True,One of the two viewpoints at the entrance to the Quetrihue peninsula. They are both impressive and each one is incredible in their own way.,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,1ee1aab6ec3c85479d04aa641e2cedf2,5,"Beautiful viewpoint! I remember that you had to walk quite a bit and with a slope to get to it, but nothing too difficult and it is really worth it!",7 years ago,2017-04-25,,,,0,127.0,205.0,True,,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,26b9c0ad80e04c36000f1619edb54e3b,5,Este mirador es muy bello. Se accede por la peninsula de quetrihue. En el recorrido un se puede ver tanto la bahia mansa como la brava. Todas las opciones valen la pena.,5 years ago,2019-04-25,,,,2,43.0,44.0,True,This viewpoint is very beautiful. It is accessed through the Quetrihue peninsula. On the tour you can see both the gentle and brave bays. All options are worth it.,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,09ca5645d6f54b22551dd64d2090e399,5,Actualmente (20/10/2021) el sendero al mirador esta cerrado. He ido anos anteriores y es una vista hermosa.,2 years ago,2022-04-25,,,,0,42.0,137.0,True,Currently (10/20/2021) the path to the viewpoint is closed. Ive been there in previous years and its a beautiful sight.,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,57458ac3fd79e33b91e4f596cf7203b5,5,Prepararse para la subida ! Porque no se lo pueden perder. La vista es espectacular,a year ago,2023-04-25,,,,0,479.0,1550.0,True,Prepare for the climb! Because they cant miss it. The view is spectacular,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,45e53b93e4cfe14203b9f24dc78a81e6,5,Experiencia increible,a year ago,2023-04-25,,,,0,42.0,60.0,True,Incredible experience,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,abb32c47a4881bf603351c7c147f3100,5,"Excellent view!!! I recommend walking up here more than taking the boat trip to the arrayanes forest, the walkway is very short. There are not many myrtle trees. I do not recommend it.",5 years ago,2019-04-25,,,,0,60.0,3.0,True,,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,0e2c522a3a2f804f683df3a0550c95d0,5,Una panoramica magnifica. Si se llega hasta alli conviene visitar tambien el otro mirador.,2 years ago,2022-04-25,,,,0,179.0,1062.0,True,"A magnificent panorama. If you get there, you should also visit the other viewpoint.",
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,7135f80926fc544b5ff50fed198363ce,5,"Es un lugar de ensueno, tener en cuenta la pendiente hacia arriba para ir. Visita infaltable!",2 years ago,2022-04-25,,,,0,138.0,13.0,True,"It is a dream place, keep in mind the upward slope to go. Unmissable visit!",
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,2bc6106bc8dae453f8583fe6ba19733d,5,Increible la vista,2 years ago,2022-04-25,,,,0,38.0,155.0,False,Incredible view,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,8302bff51fd5ec17bbcec17863e8800d,5,Una belleza. Pero hay que caminar un buen rato,a year ago,2023-04-25,,,,0,5.0,,False,A beauty. But you have to walk for a while,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,656733170dc6abe37c66566e6a5ddd30,5,"Se puede ir a caminar (1km aprox) sin costo, el camino por el parque son 12.5km y se abona. Muy economico",5 years ago,2019-04-25,,,,0,18.0,1.0,True,"You can go for a walk (approximately 1km) for free, the walk through the park is 12.5km and there is a fee. Very economical",
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,2b13907b7d44be75c8aa12ff0b61f429,5,"Precioso. El ascenso hasta el mirador cansa pero vale el esfuerzo, la panoramica es increible.",3 years ago,2021-04-25,,,,0,106.0,102.0,True,"Precious. The climb to the viewpoint is tiring but worth the effort, the panoramic view is incredible.",
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,7eaf3aa0079f1961947c629f3fb6e92f,5,Muy lindo mirador. Desde el itsmo toma 1 hora el sendero para ir a los dos miradores,5 years ago,2019-04-25,,,,0,152.0,,True,Very nice viewpoint. From the isthmus the path takes 1 hour to go to the two viewpoints,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,9ce18470f6964cce7d5459592ae045e6,5,"Muy linda vista, pero los turistas no cuidan los lugares y no hay mantenimiento",5 years ago,2019-04-25,,,,0,14.0,8.0,False,"Very nice view, but tourists do not take care of the places and there is no maintenance",
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,6c10bb32707618b827a5f36767e1ee3d,5,Se encuentra este mirador en el Istmo de arrayanes. Hay que hacer un sendero de dificultad media.,2 years ago,2022-04-25,,,,0,56.0,61.0,False,This viewpoint is located on the Isthmus of Arrayanes. You have to do a path of medium difficulty.,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,7bfd0939dfcb04158a15de1f016c808c,5,Hermoso. Dificultad minima para llegar.,a year ago,2023-04-25,,,,0,74.0,30.0,True,Beautiful. Minimal difficulty to get there.,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,fa2b7023b333eca66244e015dc0a0664,5,Imperdible!,a year ago,2023-04-25,,,,0,68.0,92.0,False,Safety pin!,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,b1925fdd283762a5281737d66abe2615,5,Igual dificultad ambos miradores. Baja tirando a media (hay repecho). Muy buena vista,2 years ago,2022-04-25,,,,0,35.0,,False,Equal difficulty for both viewpoints. Go down halfway (there is a slope). Really nice view,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,7f4bbcb1470fa50496912b047ee369d7,5,Un lugar majestuoso,5 years ago,2019-04-25,,,,0,135.0,117.0,True,A majestic place,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,c9b0a7fae6ad1c94af3b2518c7a9b589,5,An incredible view!!!!! It is easy to get there... of low difficulty... Wonderful landscapes...,5 years ago,2019-04-25,,,,0,51.0,264.0,True,,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,41551c187f806c04366318d38790f20a,5,"Imperdible lugar, facil de llegar, muy bien marcado el sendero",a year ago,2023-04-25,,,,1,7.0,12.0,False,"Unmissable place, easy to get to, very well marked trail",
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,027ae237c7ee24fa51fe6e4a8a101200,5,Inolvidable!,3 years ago,2021-04-25,,,,0,33.0,93.0,True,Unforgettable!,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,f6bf879bb772f729eec488203e600fbf,5,Hermosa caminata para llegar a una vista espectacular,6 years ago,2018-04-25,,,,0,233.0,188.0,True,Beautiful hike to reach a spectacular view,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,0e86f0ecaa2bc9941feca2779769ebe1,5,Imperdibles vistas desde este mirador.,5 years ago,2019-04-25,,,,0,28.0,23.0,True,Unmissable views from this viewpoint.,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,40e5c1789bf59003a592b3cd16cc3755,5,Hermosa vista!!!! La caminata entre los arboles en medio del bosque es una experiencia fantastica!!!,5 years ago,2019-04-25,,,,0,31.0,,True,Beautiful view!!!! The walk between the trees in the middle of the forest is a fantastic experience!!!,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,7319be4155731d7219608b78b08ad481,5,"Hermoso, se puede hacer con ninos pero hay que ir despacio y llevar agua",5 years ago,2019-04-25,,,,0,2.0,,False,"Beautiful, it can be done with children but you have to go slowly and bring water",
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,f087dd6c0bdafa613ae6e60f15932b68,5,"Increible lugar, facil acceso, subida continua al principio pero vale el esfuerzo.",5 years ago,2019-04-25,,,,0,17.0,5.0,True,"Incredible place, easy access, continuous climb at the beginning but worth the effort.",
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,3d09d61a928220d9d3481d7f431e892f,5,Junto con el Mirador de Bahia Mansa es uno de los lugares mas bellos q he visto. El recorrido fantastico,5 years ago,2019-04-25,,,,0,27.0,13.0,True,"Together with the Bahia Mansa Viewpoint, it is one of the most beautiful places I have ever seen. The fantastic tour",
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,f6dba85dabd2a10600d167014767f02e,5,Lugar unico! De acceso de dificultad media,5 years ago,2019-04-25,,,,0,43.0,47.0,True,Unique place! Medium difficulty access,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,e08a0341cf17841ba664ddb23f8e5315,5,Hermoso lugar. Paz  y tranquilidad. La vista increible,4 years ago,2020-04-25,,,,0,20.0,,False,Beautiful place. Peace and tranquility. The incredible view,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,d6ff7fd70e16d26bc5ec11b2567d09d9,5,"Hermosas vistas. La subida es algo exigente, encarenla con tiempo.",3 years ago,2021-04-25,,,,0,223.0,2029.0,True,"Beautiful views. The climb is somewhat demanding, face it in time.",
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,b7d7936a0586100acbedd18f467b4471,5,Beautiful place Difficult in the first 500 meters of trekking But is it worth it!!!!,3 years ago,2021-04-25,,,,0,35.0,47.0,True,,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,36889c2593e7d0a941d671dc767eeb44,5,"Hermosa vista del lago Nahuel Huapi, salen excursiones a parque Los Arrayanes.",5 years ago,2019-04-25,,,,0,60.0,114.0,True,"Beautiful view of Lake Nahuel Huapi, excursions to Los Arrayanes Park leave.",
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,15b099ba60fb5a90cd7e4b21735c9e43,5,"Paisaje inigualable, vale la pena mil veces",a year ago,2023-04-25,,,,0,282.0,190.0,True,"Unmatched landscape, worth it a thousand times",
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,db60d3d48cc0b51f94f7f747e1f857d0,5,"Vale la pena, estas al toque y bajas un poco la panza.",a year ago,2023-04-25,,,,0,8.0,,False,"Its worth it, youre in touch and you lower your belly a little.",
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,19986289455100ea765f31c2f3c5919f,5,Hermosa vista. Bastante empinada la subida.,3 years ago,2021-04-25,,,,0,41.0,19.0,True,Beautiful view. The climb is quite steep.,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,4e400726a7a8a1f198635df446a9d385,5,La vista mas linda de todo el parque y diria que de toda Villa la Angostura. Mas que recomendable,5 years ago,2019-04-25,,,,0,9.0,,False,The most beautiful view of the entire park and I would say of all of Villa la Angostura. More than recommended,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,92231a324a4c58a8fbd853b4a7d93d13,5,Un lugar bellisimo.. recomendableee para todos los turistas que esten de paso!!!!,5 years ago,2019-04-25,,,,0,2.0,5.0,False,A beautiful place... recommendable for all tourists passing through!!,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,368a49d4e99debe9073cb96afdcb0992,5,Una vista espectacular! Vale la pena la subida!,4 years ago,2020-04-25,,,,0,270.0,322.0,True,A spectacular view! Its worth the climb!,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,c9ae2881be3c012cc88bbb7994a8a501,5,Muy linda vista!,a year ago,2023-04-25,,,,0,253.0,342.0,True,Very nice view!,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,cc3763ca983dddb15b2acaf8c0589bac,5,en puerto de villa la angostura de facil acceso.. playa naturaleza y un paisaje de una belleza unica quede encantada con rl color del agua,5 years ago,2019-04-25,,,,0,62.0,53.0,True,"in Puerto de Villa La Angostura with easy access.. beach, nature and a landscape of unique beauty, I was enchanted by the color of the water.",
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,d04f09f1256417ed4455b3ea815ed111,5,Trekking sencillo. Vistas hermosas.,11 months ago,2023-05-25,,,,0,298.0,66.0,True,Simple trekking. Beautiful views.,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,b9e5d0d832cd016f98d441b2bafd7909,5,Muy lindo lugar y no cuesta nada llegar,3 years ago,2021-04-25,,,,0,71.0,144.0,True,Very nice place and it doesnt cost anything to get there,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,1c4d45fc0f0f7864e6b2488ea6d965bf,5,Hermoso paseo. Imperdible,a year ago,2023-04-25,,,,0,461.0,18.0,True,Beautiful walk. Safety pin,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,0b4d5c0f65211321ccb860fa2d9336bc,5,Hermoso lugar. Indescriptible.super recomendable,2 years ago,2022-04-25,,,,0,170.0,162.0,True,Beautiful place. Indescribable. Super recommended,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,651b2fd3e738fb72a04ed68b194330b5,5,Bellisimo lugar para disfrutar  de una vista panoramica de la magia de los Lagos.,5 years ago,2019-04-25,,,,0,85.0,331.0,True,Beautiful place to enjoy a panoramic view of the magic of the Lakes.,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,23c9105230dd0691ad258a89413f4d4a,5,"Hermosa vista ,muy linda caminata",6 years ago,2018-04-25,,,,0,19.0,281.0,True,"Beautiful view, very nice hike",
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,87523ad267906183a28a3332271b6b4d,5,Hermoso lugar en el Paraiso de Villa La Angostura,a year ago,2023-04-25,,,,0,487.0,173.0,True,Beautiful place in the Paradise of Villa La Angostura,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,6c2aa1055af531331cbba4e2ae80b89a,5,Un lugar con la vista unica de villa la Angostura ideal para una foto panoramica,5 years ago,2019-04-25,,,,0,2.0,,False,"A place with the unique view of Villa la Angostura, ideal for a panoramic photo",
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,dfd2a0b0976fd286bb1c1e77cfd4e39b,5,Increible vista!,5 years ago,2019-04-25,,,,0,189.0,448.0,True,Amazing view!,
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,fef3d35b83b5e96c2c18747c3f69abfd,5,"Un paisaje bellisimo, enclavado en un sitio encantador.",4 years ago,2020-04-25,,,,0,10.0,12.0,True,"A beautiful landscape, nestled in a charming place.",
ChIJM_mf2S2_EJYRFcQ_RJa2wMY,Mirador Brazo Norte,f6e28f4ac199da971f514b4596f99cfb,5,Una belleza absoluta!!! Con un poquito de esfuerzo en la subida unas vistas maravillosas!!!,5 years ago,2019-04-25,,,,0,4.0,,False,"An absolute beauty!!! With a little effort on the way up, wonderful views!!!",
