Fecha,Feriado,place_id_dataGoogleMaps,place_name_dataGoogleMaps,review_id_hash_dataGoogleMaps,rating_dataGoogleMaps,review_text_dataGoogleMaps,published_at_dataGoogleMaps,response_from_owner_text_dataGoogleMaps,response_from_owner_ago_dataGoogleMaps,response_from_owner_date_dataGoogleMaps,review_likes_count_dataGoogleMaps,total_number_of_reviews_by_reviewer_dataGoogleMaps,total_number_of_photos_by_reviewer_dataGoogleMaps,is_local_guide_dataGoogleMaps,review_translated_text_dataGoogleMaps,response_from_owner_translated_text_dataGoogleMaps,Ciudad_dataClima,Latitud_dataClima,Longitud_dataClima,Forecast_dataClima,Temperatura Promedio (°C)_dataClima,Temperatura Maxima (°C)_dataClima,Temperatura Minima (°C)_dataClima,Precipitación (mm)_dataClima,Nieve (cm)_dataClima,Humedad(%)_dataClima,Visibilidad (km)_dataClima,Velocidad Viento(m/s)_dataClima,Amanecer (s)_dataClima,Atardecer (s)_dataClima,Forecast Time_dataClima,Usuario_dataTiktok,Descripción_dataTiktok,Vistas_dataTiktok,Hashtags_dataTiktok,Origen_dataTiktok,user,device_timestamp,like_count,comment_count
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,4ccfc9c22382985050dad15a70728bcc,4.0,Lugar sonado,2 years ago,,,,0.0,38.0,17.0,True,Dream place,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,ea8ff42821142bc66a76f63e093a4a65,4.0,Falta de limpieza en perimetro,2 years ago,,,,0.0,289.0,86.0,True,Lack of cleaning around the perimeter,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,d9fd7066d7b616fbe93877d09144d3f8,4.0,Excelente lugar,2 years ago,,,,0.0,33.0,3.0,True,Excellent place,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,7b47feeb6aa1ed14abbafb7a259e2ef3,4.0,Hermosa,2 years ago,,,,0.0,341.0,3473.0,True,Beautiful,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,c593eaa72e024bd4ee377feaae6f1459,4.0,Lindo,2 years ago,,,,0.0,143.0,38.0,True,Nice,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,18f849c72649a2aff64ec55aa5121a4f,4.0,Preciosa,2 years ago,,,,0.0,107.0,200.0,True,Lovely,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,443c5d07e2ff711c74d0bd19e18b266c,4.0,Bello,2 years ago,,,,0.0,77.0,2.0,False,Beautiful,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,71f50786eb7ad04979d2a84b4446daeb,4.0,buenisimo,2 years ago,,,,0.0,90.0,7.0,True,great,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,9ec1b7ee2e0242b44c0cbb9998f9764d,4.0,Hermoso lugar en la angostura,2 years ago,,,,0.0,181.0,365.0,True,Beautiful place in the narrows,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,dcc97461d9bb0df588a7332dc9f6b5b1,4.0,Lugar increible,2 years ago,,,,0.0,47.0,,True,incredible place,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,11534caf95ebc61be5e53e6e229ab2ad,4.0,Bello lugar,2 years ago,,,,0.0,151.0,26.0,True,Beautiful place,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,eaf1d652c62367d6615371e307320117,4.0,Una belleza...!!!,2 years ago,,,,0.0,118.0,71.0,True,A beauty...!!!,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,02c2f3cc48bb27805406e9f7409f3cee,4.0,,2 years ago,,,,0.0,403.0,300.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,9587392e3050777df977f602cb55debe,4.0,,2 years ago,,,,0.0,50.0,158.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,91795d4b47c6b4eb03b8274d7e00ccc0,4.0,,2 years ago,,,,0.0,60.0,347.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,0ef98cfa3698ed800a6dc70647609e68,4.0,,2 years ago,,,,0.0,4.0,7.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,1bb11a9e63e70264d9e121f9b8b89787,4.0,super beautiful!,2 years ago,,,,0.0,17.0,2.0,False,super linda!,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,d95e9af74c9bbc3651376d0c79fea9b1,4.0,Say no!!!!,2 years ago,,,,0.0,58.0,,False,Di vi noooo!!!!,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,40cd4a92d1fc00db894808f5c489afe3,4.0,,2 years ago,,,,0.0,16.0,12.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,41511e3523497e0e357ec5fa748158c9,4.0,Hermoso!!!,2 years ago,,,,0.0,109.0,16.0,False,Beautiful!!!,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,22888b5d28cb8a2e0b17789abb7d0ab6,4.0,Beautiful beaches in La Angostura.... Public beaches and a port,2 years ago,,,,0.0,433.0,986.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,ca2427b02f81ddd88349b84d61c11161,4.0,Lindo lugar,2 years ago,,,,0.0,19.0,4.0,False,Nice place,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,f3094a29a9e44a01cd4214801342f1a2,4.0,Bello,2 years ago,,,,0.0,2.0,,False,Beautiful,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,c545e334a4ad636c2cd331641d56f354,4.0,Todo muy lindo,2 years ago,,,,0.0,44.0,30.0,True,Everything very cute,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,96eb59067980330f9eafbac5651337c8,4.0,Hermoso lugar.,2 years ago,,,,0.0,72.0,2.0,True,Beautiful place.,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,9ebfae9d0af2dac5fc196cad7c3a218d,4.0,Hermoso lugar.,2 years ago,,,,0.0,85.0,3.0,False,Beautiful place.,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,08b52b1967143676f4e7c75bf4c06131,4.0,Lugar espectacular para observar el atardecer,2 years ago,,,,0.0,30.0,13.0,True,Spectacular place to watch the sunset,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,068e182164c6f49632c4c27006060c56,4.0,Maravilloso paisaje!!!,2 years ago,,,,0.0,172.0,1.0,True,Wonderful landscape!!!,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,607273789f71d95461ef40ca0ceb36ff,4.0,Hermoso lugar.,2 years ago,,,,0.0,120.0,313.0,True,Beautiful place.,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,08611a1d62c88715ba116757445bc93d,4.0,Hermoso lugar,2 years ago,,,,0.0,74.0,218.0,False,Beautiful place,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,48ad0ac417a92302b6872aa0ff112208,4.0,Increible las vistas en el atardecer,2 years ago,,,,0.0,95.0,149.0,True,Incredible views at sunset,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,daea12a5eb3ec7e5088bdcbfaae8c4a9,4.0,Hermoso lugar,2 years ago,,,,0.0,129.0,,False,Beautiful place,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,6b282f05d5bd2686f98bdde831579da4,4.0,Bello  paisaje.,2 years ago,,,,0.0,67.0,120.0,False,Beautiful landscape.,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,f9e231db55d0e0283556ec5b86152e11,4.0,Hermoso lugar,2 years ago,,,,0.0,189.0,77.0,True,Beautiful place,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,50fbba5e0e8242faa19657d9a05f0e1f,4.0,Hermoso lugar,2 years ago,,,,0.0,66.0,116.0,True,Beautiful place,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,5e34633b1794e79788f2cddc868457e8,4.0,Que bello paisaje,2 years ago,,,,0.0,355.0,306.0,True,What a beautiful landscape,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,4c9d333ac91cd8d22a5e00b700d89f77,4.0,Todo es tan hermoso,2 years ago,,,,0.0,206.0,47.0,False,everything is so beautiful,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,c39ce209270875ce45c69be65ef353c9,4.0,Hermoso lugar,2 years ago,,,,0.0,182.0,180.0,True,Beautiful place,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,21435f4c61d348358a71e729766a8dec,4.0,Lugar hermoso,2 years ago,,,,0.0,81.0,,True,Beautiful place,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,5c199720f096b855500afa2a2b937521,4.0,Hermoso lugar,2 years ago,,,,0.0,3.0,32.0,False,Beautiful place,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,2fe3901ff1f9dfe84063f14b7e831376,4.0,Hermosa su playa,2 years ago,,,,0.0,157.0,34.0,True,Beautiful beach,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,546296448a9e9da4411a21603945272c,4.0,Lindo lugar,2 years ago,,,,0.0,132.0,7.0,True,Nice place,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,a092c4d9619116f121e95fb883b43b45,4.0,Bellisimo lugar,2 years ago,,,,0.0,156.0,986.0,True,Beautiful place,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,693f25f1e958d258d0deb75c6a3025fc,4.0,Me encantoooo....es HERMOSOOO!!!!!,2 years ago,,,,0.0,57.0,3.0,False,I loved it....its BEAUTIFUL!!!!!,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,d9b9b71eb2e3a55b7cfa7c95eaeadbbb,4.0,"Se come bien, mucha espera. Hay linda vista.",2 years ago,,,,0.0,96.0,17.0,True,"The food is good, a lot of waiting. There is a nice view.",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,3c190877d588bda34ae807c42492f3b8,4.0,"Hermosa vista y un lugar de asistencia obligada en SMA. De ahi sale el sendero al bosque de Arrayanes, un camino hermoso que hicimos y que recomiendo si el clima acompana. Despues se puede volver a Bahia mansa en barco desde el puerto en bosque de Arrayanes",2 years ago,,,,0.0,64.0,550.0,True,"Beautiful view and a must-attend place in SMA. From there comes the path to the Arrayanes forest, a beautiful path that we took and that I recommend if the weather is good. Afterwards you can return to Bahia Mansa by boat from the port in the Arrayanes forest.",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,ce925545a725efebcf6d26ceb476087c,4.0,"Lindo lugar,  tal vez no lo supe disfrutar",2 years ago,,,,0.0,35.0,,True,"Nice place, maybe I didnt know how to enjoy it",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,2c9e04e9db00bf279872dada02e0ca67,4.0,Linda playa. Calma. De ahi parten las excursiones a bosque de arrayanes,2 years ago,,,,0.0,16.0,39.0,True,Beautiful beach. Calm. From there the excursions to the myrtle forest depart.,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,ebccae6ca07dca724110a2cd5e689eb9,4.0,Hermosa bahia con vista al lago. Parada obligada si visitas Villa La Angostura.,2 years ago,,,,0.0,162.0,262.0,True,Beautiful bay with lake view. A must stop if you visit Villa La Angostura.,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,f699b6895be9fb6249bf580ec24bfbf9,4.0,Hermoso lugar bastante concurrido ...trato de ir siempre q voy en verano a Bariloche...,2 years ago,,,,0.0,167.0,448.0,True,"Beautiful, quite busy place...I try to go every time I go to Bariloche in the summer...",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,77d4770b5f7d21a9ff17a1c56fdb176d,4.0,Muy linda vista desde el muelle,2 years ago,,,,0.0,74.0,188.0,False,Very nice view from the pier,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,0c878756979f9d1cb103a94c1d00c52f,4.0,Muy linda y confortable para meterse,2 years ago,,,,0.0,225.0,185.0,True,Very nice and comfortable to get into,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,b278ca526bf6f1fa77a649cabc47e0ed,4.0,"Parada obligada, Lucar hermosa.",2 years ago,,,,0.0,159.0,631.0,True,"A must stop, beautiful Lucar.",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,c9478f9cf28b33553245a93588755978,4.0,Hermoso lugar,2 years ago,,,,0.0,290.0,71.0,True,Beautiful place,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,9e0d11e6d8aa17e87bc4cc0849a8124d,4.0,Hermoso lugar.,2 years ago,,,,0.0,13.0,17.0,True,Beautiful place.,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,3971fcc17acd940f3229e68ee817bf41,4.0,"Muy linda vista, habria que hacerle mantenimiento a las maderas del puente, porque algunas estan un poco rotas...pero eso no impide de disfrutar de la vista. Desde alli sale la excursion a bosque de Arrayanes. Tambien se puede hacer a pie, con una duracion de 2hs aprox",2 years ago,,,,0.0,181.0,484.0,True,"Very nice view, maintenance should be done on the wood of the bridge, because some are a little broken...but that doesnt stop you from enjoying the view. From there the excursion to the Arrayanes forest departs. It can also be done on foot, lasting approximately 2 hours.",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,f0e676cd530e767d37d8d0a8e421c612,4.0,"Muy lindo lugar para ir a disfrutar del lago, poca gente. Lo unico que no es muy lindo es la arena volcanica que parece tierra.",2 years ago,,,,0.0,152.0,170.0,True,"Very nice place to go to enjoy the lake, few people. The only thing that is not very pretty is the volcanic sand that looks like dirt.",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,8608d1e722ef6dadb661179f7b38e7e2,4.0,"El lugar es bellisimo. Playa amplia de piedra. El agua es un azul turquesa imponente. No mas fria que otros lagos como el Lacar. El ambiente es familiar. A 100 mt hay locales de comida donde se puede estacionar.Cerca de alli se encuentra el muelle para realizar activ de canotaje o excursiones Bosques los Arrayanes y paso por la Isla Victoria.(1hra de navegacion, 30/40 min en el lugar y regreso)",2 years ago,,,,1.0,25.0,80.0,False,"The place is beautiful. Wide stone beach. The water is a stunning turquoise blue. No colder than other lakes like Lacar. The atmosphere is familiar. At 100 meters there are food places where you can park. Nearby is the dock for canoeing activities or excursions to Bosques los Arrayanes and passage through Isla Victoria. (1 hour of navigation, 30/40 minutes in the place and return )",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,56f267e72c45fa85f9ecd2fc8e389784,4.0,"Hermoso, pero ojo que cuesta la subida de 1km caminando si no estas en buen estado fisico, o si no llevas buen calzado para hacer trekking por que es muy resbaladizo. Faltaria senalizacion de la distancia que falta para llegar a los miradores y mejorar los parantes. Pero al final la vista es espectacular. Para ver los miradores no hay que pagar entrada al parque, pero...si van a rrecorrer el resto de los 11km hasta el bosque de arrayanes ahi si deberan pagarlo. Ojo si decides hacerlo en bicicleta tendras que cargarla bastante antes de poder hacer tramos andando",2 years ago,,,,2.0,97.0,282.0,True,"Beautiful, but be careful that it is difficult to climb the 1km walk if you are not in good physical condition, or if you are not wearing good trekking shoes because it is very slippery. There would be a lack of signage of the distance left to reach the viewpoints and to improve the stops. But in the end the view is spectacular. To see the viewpoints you do not have to pay an entrance fee to the park, but...if you are going to travel the rest of the 11km to the myrtle forest, you will have to pay there. Be careful, if you decide to do it by bicycle, you will have to carry it a lot before you can walk sections.",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,4fa9036a1bf10ebae138b787e27af3db,4.0,"Iniciando el parque nacional, tene en cuenta que hay mucha subida de repente. Incluso cuando estabamos ingresando, bajaba una pareja enojada porque habian llegado hasta el mirador y no se animaron a seguir porque fue demasiado para ellos la subida. No desestimar esto  por eso mucha gente dice que vale la pena el esfuerzo. Si bien el sendero es de nivel bajo, es importante tenerlo en cuenta porque te encontras con miradores tan hermosos como estos que te quedas enamorado de la naturaleza por un buen rato. Nosotros hicimos el dia anterior el cerro y la cascada y tardamos 8 horas, asi que cuando llegamos a este mirador, pudimos ver bien buestro trayecto.",2 years ago,,,,3.0,156.0,45.0,True,"Starting the national park, keep in mind that there is a lot of sudden climbing. Even when we were entering, an angry couple was coming down because they had reached the viewpoint and they did not dare to continue because the climb was too much for them. Dont underestimate this... thats why many people say its worth the effort. Although the trail is at a low level, it is important to keep it in mind because you will find such beautiful viewpoints like these that you will fall in love with nature for a long time. We did the hill and the waterfall the day before and it took us 8 hours, so when we arrived at this viewpoint, we could see our route well.",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,2b3a78a2d0301bb875c6a7f6ecbceb46,4.0,"lugar hermoso, muy tranquilo para pasar un rato disfrutando la costa del lago. La unica desventaja es que no hay bajadas accesibles ni accesos a los paseos nauticos que sean aptos para movilidad reducida",2 years ago,,,,0.0,8.0,,False,"Beautiful, very quiet place to spend some time enjoying the lake coast. The only disadvantage is that there are no accessible descents or access to the nautical tours that are suitable for reduced mobility.",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,34c9c3a9538ee2f9e4e99a91fc7011b4,4.0,Excelente para la familia!!,2 years ago,,,,0.0,119.0,171.0,True,Excellent for the family!!,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,056fe17b4c09c0838f46ae67a90cf1ee,4.0,,2 years ago,,,,0.0,3.0,36.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,55438830403c8f99f8c4513d898361c1,4.0,Bahia mansa es hermoso! El unico problema de ir en temporada es que la playa es muy pequena y se junta mucha gente. Salvo eso es increible. En mi opinion de las mejores vistas del sur desde su muelle. Podes hacer kayak y salir en el catamaran para ver el bosque de Arrayanas. Uno de mis lugares favoritos de Villa.,2 years ago,,,,0.0,42.0,4.0,True,"Bahia mansa is beautiful! The only problem with going in season is that the beach is very small and a lot of people gather. Except for that its incredible. In my opinion, it has the best views of the south from its pier. You can kayak and go out on the catamaran to see the Arrayanas forest. One of my favorite places in Villa.",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,b6396a7b66b53137dad0e027d819d0ff,4.0,"La fachada del lugar es muy bella, la comida abundante, en el caso de la ensalada de mar el salmon es muy rico y los tres langostinos que trajeron estaban bien logrados de sabor... El precio esta bien por lo que trae el plato",2 years ago,,,,0.0,12.0,,False,"The facade of the place is very beautiful, the food is abundant, in the case of the sea salad the salmon is very delicious and the three prawns they brought were well done in flavor... The price is good for what the dish comes with",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,181dde653adb7352c371a871fb1b6aa1,4.0,Linda playa. Agua verde de un lado del muelle y azul del otro. Se alquilan kayaks y botes a pedal. Arena y piedras. Salen los catamaranes al Parque Nacional Arrayanes. Hora de kayak 1500.,2 years ago,,,,0.0,378.0,399.0,True,Beautiful beach. Green water on one side of the pier and blue on the other. Kayaks and pedal boats are available for rent. Sand and stones. The catamarans leave for the Arrayanes National Park. Kayak hour 1500.,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,70aa634b39a0065f2ba5ce8753377306,4.0,"El Chalten cuenta con un lugar para que las Motor Home puedan aparcar. Esta antes de cruzar el puente de ingreso al pueblo, enfrente de la oficina de informes. Tiene una linda vista al cerro.",2 years ago,,,,1.0,117.0,224.0,True,"El Chalten has a place for Motor Homes to park. It is before crossing the bridge entering the town, in front of the information office. It has a nice view of the hill.",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,2740e7347d1be0438c4e0ab3eee21a6a,4.0,"Tal cual lo indica su nombre este es un lugar de sosiego. Posee una playa con arena, una extraordinaria vista del lago, su muelle, embarcaciones y el inefable bosque de arrayanes. Es imperdible el Museo Regional, donde se pueden ver dos canoas monoxilas de los pueblos que habitaban estos lugares. Lugar extraordinario de Argentina.",2 years ago,,,,0.0,137.0,399.0,True,"As its name indicates, this is a place of peace. It has a sandy beach, an extraordinary view of the lake, its dock, boats and the ineffable myrtle forest. The Regional Museum is not to be missed, where you can see two monoxila canoes from the people who inhabited these places. Extraordinary place in Argentina.",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,0a18d2fd0e35c6f495e43c4d756ae6cb,4.0,"Hermoso!!!! Un lugar divino. Unica critica, si queres tomarte un cafe temprano nada abre hasta las 10 de la manana",2 years ago,,,,0.0,26.0,2.0,True,"Beautiful!!!! A divine place. Only criticism, if you want to have an early coffee nothing opens until 10 in the morning",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,128860a5c12b175b0bcdb0fbdf5ae94d,4.0,"Muy lindo lugar, nos toco llegar y que haya gente tomando mates en el lugar por lo que no habia mucho lugar. La vista esta un poco tapada por los arboles pero aun asi se puede ver bien.",2 years ago,,,,0.0,30.0,68.0,True,"Very nice place, we had to arrive and there were people drinking mates in the place so there wasnt much space. The view is a little obscured by the trees but you can still see it well.",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,43fe059849391c0c9c0d6331ddabb274,4.0,"La primera parte del trayecto cuesta un poco, pero es lindo recorrido. La cantidad de arboles complica un poco la vision pero es parte del paisaje",2 years ago,,,,0.0,149.0,141.0,True,"The first part of the journey costs a little, but it is a nice journey. The number of trees complicates the vision a little but it is part of the landscape",,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,a3c9f0caeccdbeee50fd6175ada105d7,5.0,,2 years ago,,,,0.0,11.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,c3ccb1c4f27c32c949f53885172a24b0,5.0,,2 years ago,,,,0.0,45.0,16.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,d06f9cdca5aa7dda16d32f3ddb744d58,5.0,,2 years ago,,,,0.0,22.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,4f450dcd87440c1308fdb0c5d63b3165,5.0,,2 years ago,,,,0.0,17.0,49.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,a2eaa94d46c439d74dafa28da5b38724,5.0,,2 years ago,,,,0.0,34.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,cea1483ebbdaa880950e0ac004002adc,5.0,,2 years ago,,,,0.0,42.0,40.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,66253d577cbc74e3d85c3da9ec26ee16,5.0,,2 years ago,,,,0.0,41.0,53.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,6cc26557077eec9ce1523294e12f0789,5.0,,2 years ago,,,,0.0,23.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,24b76df9bb123e08d2e11406d0cecdd6,5.0,,2 years ago,,,,0.0,4.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
