Fecha,Feriado,place_id_dataGoogleMaps,place_name_dataGoogleMaps,review_id_hash_dataGoogleMaps,rating_dataGoogleMaps,review_text_dataGoogleMaps,published_at_dataGoogleMaps,response_from_owner_text_dataGoogleMaps,response_from_owner_ago_dataGoogleMaps,response_from_owner_date_dataGoogleMaps,review_likes_count_dataGoogleMaps,total_number_of_reviews_by_reviewer_dataGoogleMaps,total_number_of_photos_by_reviewer_dataGoogleMaps,is_local_guide_dataGoogleMaps,review_translated_text_dataGoogleMaps,response_from_owner_translated_text_dataGoogleMaps,Ciudad_dataClima,Latitud_dataClima,Longitud_dataClima,Forecast_dataClima,Temperatura Promedio (°C)_dataClima,Temperatura Maxima (°C)_dataClima,Temperatura Minima (°C)_dataClima,Precipitación (mm)_dataClima,Nieve (cm)_dataClima,Humedad(%)_dataClima,Visibilidad (km)_dataClima,Velocidad Viento(m/s)_dataClima,Amanecer (s)_dataClima,Atardecer (s)_dataClima,Forecast Time_dataClima,Usuario_dataTiktok,Descripción_dataTiktok,Vistas_dataTiktok,Hashtags_dataTiktok,Origen_dataTiktok
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,1572c4616a1668a98a88dc53f1046abc,5.0,"Una de las playas que mas me gusto de Villa La Angostura, por su color, la vista y por sobre todo el hecho de que la misma este resguardada, que hace que no haya tanto viento y su laguna sea mansa como su nombre lo indica. Ideal para andar en Kayak y disfrutar de un dia de playa",a year ago,,,,2.0,154.0,575.0,True,"One of the beaches that I liked the most in Villa La Angostura, for its color, the view and above all the fact that it is sheltered, which means that there is not as much wind and its lagoon is calm as its name indicates. Ideal for kayaking and enjoying a day at the beach",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,6662adc06d301115b93e80591ea83568,5.0,Lugar muy hermoso y parada obligatoria si se va a villa la angostura. Al alejarse un poco de la entrada se puede ir a un costado mucho mas tranquilo y con mucha calma. Camine hasta un muelle muy lindo donde se podia visualizar toda la costa e islas perfectamente.,a year ago,,,,2.0,46.0,56.0,True,Very beautiful place and obligatory stop if you go to Villa La Angostura. By moving a little further away from the entrance you can go to a much quieter and calmer side. I walked to a very nice pier where you could see the entire coast and islands perfectly.,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,2338cb4092e2da10a2ad34786f04c730,5.0,"El lugar es muy bonito, en si todo Villa La Angostura es bonito. Recomendable reservar los paseos en barco 1 dia antes porque se llenan. Luego en la playa hay paseos en kayak y unas balsas a pedal. Hay parqueo y bano comodos y tambien restaurantes.",a year ago,,,,0.0,20.0,27.0,True,"The place is very beautiful, everything in Villa La Angostura is beautiful. It is advisable to book the boat trips 1 day in advance because they fill up. Then on the beach there are kayak rides and some pedal rafts. There is comfortable parking and bathrooms and also restaurants.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,2db8da59f001df99660fa276dbcf69a3,5.0,"Hermoso lugar, visita obligatoria si se va a Villa La Angostura. La playa tiene secciones con arena fina y otras con bastantes piedras. Fuimos a los dos miradores, la subida es de aproximadamente un kilometro. Recomiendo llevar unas buenas zapatillas porque la tierra esta muy suelta en algunos tramos del sendero y te podes resbalar. Espectacular la vista de ambos miradores. Se puede hacer tambien un sendero de 11 km hasta el bosque de arrayanes.",a year ago,,,,1.0,6.0,9.0,False,"Beautiful place, mandatory visit if you go to Villa La Angostura. The beach has sections with fine sand and others with quite a few stones. We went to the two viewpoints, the climb is approximately one kilometer. I recommend wearing good shoes because the ground is very loose in some sections of the trail and you can slip. Spectacular views from both viewpoints. You can also take an 11 km trail to the myrtle forest.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,1a966fa46c616c2099e870f8bf87dd04,5.0,"Espectacular vista y lugar. El mirador es solo un punto dentro del bosque de arrayanes el cual se lleva el premio desde el puerto de VLA tenes un trayecto de 11 km ida y 11 km de vuelta (dejo una foto con el mapa). Pero el mirador esta casi al inicio. Se puede hacer en bici y creo que mejora la experiencia 100 veces, aunque se necesita un poco de estado fisico y una bici mtb. Tambien se puede realizar ida o vuelta(o ambas) en catamaran pero sale un poco caro.",a year ago,,,,2.0,101.0,74.0,True,"Spectacular view and place. The viewpoint is just a point within the myrtle forest which takes the prize from the VLA port, you have a journey of 11 km one way and 11 km back (I leave a photo with the map). But the viewpoint is almost at the beginning. It can be done by bike and I think it improves the experience 100 times, although you need a bit of physical fitness and an MTB bike. You can also go or return (or both) by catamaran but it is a little expensive.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,d76b0fc2df1c1af7b25dd85c301da587,5.0,"Hermosa Bahia, agua serena y apenas unos grados menos fria que otros destinos del sur. Ideal para poder apreciar la transparencia y la calma del agua,  debe ser parada obligada de aqui,ademas de estar conectada a bahia brava y bosque de arrayanes.",a year ago,,,,2.0,260.0,487.0,True,"Beautiful Bay, serene water and just a few degrees less cold than other destinations in the south. Ideal to appreciate the transparency and calm of the water, it should be a mandatory stop here, in addition to being connected to Bahia Brava and myrtle forest.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,f9c3dc8a3aa335fd9ee0dd9ab1d2ac0b,5.0,Espectacular espacio donde el color y la belleza se apoderan del espacio. Aqui pueden tomarte tu tiempo para relajar tu mente sentarte en la playita y disfrutar de la Natura en su esplendor.,a year ago,,,,0.0,142.0,198.0,True,"Spectacular space where color and beauty take over the space. Here you can take your time to relax your mind, sit on the beach and enjoy nature in its splendor.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,8081381e86366e56c8aac24a717d7540,5.0,"Hermoso lugar!!!! Imperdible para ir a visitar. Hay varios lugares muy pintorescos para tomar algo, merendar o comer.",a year ago,,,,0.0,145.0,225.0,True,"Beautiful place!!!! Not to be missed to visit. There are several very picturesque places to have a drink, snack or eat.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,5fc412d34a1b05903f60f47cff4a8b46,5.0,Hermoso lugar para relajarse luego de una larga caminata por el bosque de Arrayanes. Hay algunos restaurantes cerca y se puede banar en las playas!,a year ago,,,,0.0,98.0,3006.0,True,Beautiful place to relax after a long walk through the Arrayanes forest. There are some restaurants nearby and you can swim on the beaches!,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,80849a3db7216f53a7bb3587e3a2e35d,5.0,"DIA ALUCINANTE. Caminamos desde el centro, pasando por la Capilla Ntra. Sra. de Asuncion, de alli bajamos a la Bahia Mansa previa circunvalacion a la Mansion El Messidor, nos hidratamos en el Restaurante. del Puerto, con una refrescante limonada con jengibre y menta, de alli nos dirigimos a la entrada del PN Arrayanes y subimos hasta el Mirador del Brazo Norte, al bajar sin ganas de esperar los 50 al bus que nos llevaria de nuevo al centro, caminamos de regreso, 15 K que valieron mucho la pena. 70 mi Sra. 85 yo.",a year ago,,,,0.0,479.0,299.0,False,"AMAZING DAY. We walked from the center, passing by the Nuestra Senora de Asuncion Chapel, from there we went down to Mansa Bay after circumambulating the El Messidor Mansion, we hydrated at the Restaurant. del Puerto, with a refreshing lemonade with ginger and mint, from there we went to the entrance of the Arrayanes National Park and went up to the Mirador del Brazo Norte, when we went down without wanting to wait the 50 for the bus that would take us back to the center, We walked back, 15K which was very worth it. 70 my Mrs. 85 me.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,8728393a308b49af2de0d57188f57e99,5.0,"Se encuentra en el brazo derecho de villa la angostura, bella vista al lago y al bosque de arrayanes, donde se puede ingresar de dia para caminata. Desde esta bahia salen embarcaciones y excursiones.",a year ago,,,,0.0,63.0,68.0,True,"It is located on the right arm of Villa La Angostura, with a beautiful view of the lake and the myrtle forest, where you can enter during the day for a walk. Boats and excursions leave from this bay.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,e9afb03d1271988cbc794ff0b3ef2023,5.0,"Hermoso lugar! Perfecto para un paseo y tomar fotos. Con banos, cafes y paseo de artesanos muy cerca.",a year ago,,,,0.0,77.0,313.0,True,"Beautiful place! Perfect for a walk and taking photos. With bathrooms, cafes and a walk of artisans very close.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,c9d13159475c2e54fae58d8602be6e6b,5.0,"Si vas a realizar la caminata a bosques de arayanes llevar ropa comoda,agua y los desechos de comida o fruta no dejarlos en el lugar ya que es una reserva ( y habla bien de usted) importante el agua del lago no es potable. Y la caminata tiene una duracion de 2hs.",a year ago,,,,0.0,24.0,10.0,True,"If you are going to make the hike to the arayanes forests, bring comfortable clothing, water, and food or fruit waste, do not leave them in the place since it is an important reserve (and this speaks well of you), the water in the lake is not drinkable. And the walk lasts 2 hours.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,bd86e56bfcfd03ea173a6139456349f1,5.0,"Si hay lugar mas precioso,bello, inmaculado , con mucha paz y que no te lo podes perder si venis a Villa Angostura son sus 2 playas la Mansa y la brava!!! NO TE LO PODES PERDER!!! ARGENTINA TIENE LOS MEJORES PAISAJES DESDE EL NORTE AL SUR Y DE ESTE A OSTE ......LO MAS ....",a year ago,,,,5.0,148.0,868.0,True,"If there is a more precious, beautiful, immaculate place, with a lot of peace and that you cannot miss if you come to Villa Angostura, it is its 2 beaches, La Mansa and La Brava!!! YOU CAN NOT MISS IT!!! ARGENTINA HAS THE BEST LANDSCAPES FROM THE NORTH TO THE SOUTH AND FROM EAST TO WEST......THE MOST....",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,f9ab8affa687dcefd582cbd5f224984c,5.0,"Es una experiencia unica, como el bosque, su principal atractivo es eso, un bosque unico en el mundo. La guia te explica y ensena todo, muy profesional. Tiene un valor de 5.500 por persona. Y ademas 800 para entrar al parque.. un poco caro. La casita del te para nada recomendable. No vale la pena, 1 porcion de torta 900 pesos y cada cafe de maquina en vasitos descartables 400, no lo vale. Lo demas todo excelente y super recomendable.",a year ago,,,,1.0,45.0,104.0,True,"It is a unique experience, like the forest, its main attraction is that, a unique forest in the world. The guide explains and teaches you everything, very professional. It has a value of 5,500 per person. And also 800 to enter the park... a little expensive. The tea house is not recommended at all. Its not worth it, 1 slice of cake is 900 pesos and each machine coffee in disposable cups is 400, its not worth it. The rest is all excellent and highly recommended.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,57aca1f22f934dc3a26aba3d648c1257,5.0,"Una vez por ano la visito, y nunca me deja de sorprender  tanta belleza. Esta vez nos sorprendio la nieve , despues de haber disfrutado la variedad de colores en su vegetacion. Una maravilla!!!!!",a year ago,,,,0.0,21.0,48.0,False,"I visit it once a year, and it never ceases to amaze me with its beauty. This time we were surprised by the snow, after having enjoyed the variety of colors in its vegetation. A marvel!!!!!",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,f7c8ff156a405b414633f611c0777d7d,5.0,"Hermosa playa, tranquila y pacifica para descanso. Es interesante tambien para probar Kayak si es tu primera vez. O simplemente comer algo, o descansar con el lago de fondo. Mas que recomendable.",a year ago,,,,0.0,78.0,39.0,True,"Beautiful beach, quiet and peaceful for rest. It is also interesting to try Kayak if it is your first time. Or just eat something, or rest with the lake in the background. More than recommended.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,d7b202d7039e46408fd82c9cc59a9044,5.0,"Mi opinion es en base a lo que pude hacer. El lugar es muy tranquilo, hay un sector de playa habilitado, y tambien se puede alquilar distintos elementos como canoas, botes etc para pasar un rato remando en el lago. La vista panoramica es muy linda, el agua se torna turquesa a medida que pasa el dia, por lo que note se forma de esta manera por los minerales que estan en la costa que al sumergirse en el agua produce un efecto de turquesa. Muy lindo. En general el agua no es muy fria, ideal para sobrellevar un dia pesado, ya que los dias que estuve el clima promediaba los 30 grados. En conclusion, recomiendo el lugar, hay lugares apartados de las personas, y hay lugares exclusivamente para meterse al agua.",a year ago,,,,0.0,86.0,492.0,True,"My opinion is based on what I was able to do. The place is very quiet, there is a beach section enabled, and you can also rent different items such as canoes, boats, etc. to spend some time paddling on the lake. The panoramic view is very beautiful, the water turns turquoise as the day goes by, so note that it is formed this way by the minerals that are on the coast that when immersed in the water produces a turquoise effect. Very pretty. In general, the water is not very cold, ideal for getting through a hard day, since the days I was there the weather averaged 30 degrees. In conclusion, I recommend the place, there are places away from people, and there are places exclusively for getting into the water.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,723994967af63f8db57c71ad1a2e6dba,5.0,"Lugar bellisimo  a metros de las 2 playas, se ingresa por el sendero que te lleva al bosque de arrayanes",a year ago,,,,0.0,63.0,229.0,True,"Beautiful place   meters from the 2 beaches, you enter through the path that takes you to the myrtle forest",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,e005faf19e74ce104b5e615805b94956,5.0,"La playa es MUY HERMOSA, tiene unos colores turquesas muy lindos. Mucha paz, no es tan concurrida. Tiene bancos para sentarse. Se puede llegar en auto y tiene un recorrido por un bosque de arrayanes para hacer caminando.",a year ago,,,,1.0,33.0,42.0,True,"The beach is VERY BEAUTIFUL, it has very pretty turquoise colors. A lot of peace, its not that busy. It has benches to sit on. It can be reached by car and has a tour through a myrtle forest to do on foot.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,a3e9e259cbe3896e63a93b5217d54a3c,5.0,"Hermoso mirador, con playas super tranquilas ideal para pasar un rato tomando algo y mirando semejante horizonte. De ahi salen los catamaran al bosque de arrayanes",a year ago,,,,0.0,119.0,89.0,True,"Beautiful viewpoint, with super quiet beaches, ideal for spending some time having a drink and looking at such a horizon. From there the catamarans leave for the myrtle forest.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,2020897f84248dce9df2e110222420f6,5.0,"Una preciosura, el agua en lugares es turquesa y en otros es azul, muy muy bella, la mejor vista, desde los miradores del Parque Nacional Los Arrayanes",a year ago,,,,0.0,86.0,222.0,False,"A beauty, the water in places is turquoise and in others it is blue, very very beautiful, the best view, from the viewpoints of the Los Arrayanes National Park",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,71bb0f2b391a940b7eb70f4b320671d9,5.0,"Hermoso lugar, un paraje excelente para estar en la playa tomar mate con churros y andar en kayak",a year ago,,,,0.0,254.0,266.0,True,"Beautiful place, an excellent place to be on the beach, drink mate with churros and go kayaking",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,d60ced79d724b771b6259a1694c863ae,5.0,Hermoso lugar para visitar y pasar unas horas. El agua es fria pero sus colores son hermosos. Hay banos y locales cerca.,a year ago,,,,0.0,37.0,50.0,True,Beautiful place to visit and spend a few hours. The water is cold but its colors are beautiful. There are bathrooms and shops nearby.,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,ee3bf166ce924f1f120bde8832145bdb,5.0,Es un lugar maravilloso con paisajes magnificos con salida hacia el parque los arrayanes que su precio varia ida y vuelta en bote por 800-900 pesos argentinos aproximadamente,a year ago,,,,0.0,611.0,1283.0,True,It is a wonderful place with magnificent landscapes with departure to Los Arrayanes Park whose price varies round trip by boat for approximately 800-900 Argentine pesos,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,92c0b4720bd575a0a0d65fe95ca5da3a,5.0,"Bellisimo lugar, hay lugares para comer, artesanos, Kayak, playita, estacionamiento... visita obligada cuando vas a Villa La Angostura.",a year ago,,,,0.0,158.0,17.0,True,"Beautiful place, there are places to eat, artisans, Kayak, beach, parking... a must-see when you go to Villa La Angostura.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,efc141c5d5a15076be6f9c635360a556,5.0,"Impactante lugar, hermoso para disfrutar en pareja o con la familia, es la tercera vez que venimos y la verdad siempre te sorprende la vista , el aire fresco y la amabilidad de las personas. Altamente recomendable.",a year ago,,,,0.0,73.0,86.0,True,"Stunning place, beautiful to enjoy as a couple or with the family, it is the third time we come and the truth is that you are always surprised by the view, the fresh air and the kindness of the people. Highly recommended.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,9d07baff4202922fe84dcf061c49589c,5.0,"Una belleza...se respira paz, excelente lugar para descansar",a year ago,,,,0.0,72.0,436.0,True,"A beauty...you breathe peace, excellent place to rest",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,e3afddd302dbf4b9becb0f7faf83aa40,5.0,"Hermoso, hicimos kayak y caminamos por la playita, que cosa tan linda y el agua estaba espectacular. Me encanto! No dejen de ir tambien se puede conocer el bosque de arrayanes.",a year ago,,,,0.0,159.0,300.0,True,"Beautiful, we kayaked and walked along the beach, what a beautiful thing and the water was spectacular. I loved! Dont forget to go, you can also see the myrtle forest.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,9bfdd23dfb5379628088dcc67cebb1e0,5.0,Muy linda playa. Se puede ir a pie 12km desde alli al bosque de arrayanes. Una belleza,a year ago,,,,0.0,51.0,122.0,False,Very nice beach. You can walk 12km from there to the myrtle forest. A beauty,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,2c92ba868532df5e3799d8c7535380d2,5.0,"Muy lindo lugar, un paisaje unico.",a year ago,,,,0.0,430.0,2450.0,True,"Very nice place, a unique landscape.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,59cd929378541eb5d2f1fb06366c2191,5.0,"Hermosoo , hay un sendero que costea el rio bonito , muy lindo",a year ago,,,,0.0,243.0,562.0,True,"Beautiful, there is a path that runs along the beautiful river, very nice",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
